"id","date","staff_id","project_id","task_id","period"
607,2025/08/13,10,2,2,"16:30:00"
608,2025/08/13,10,2,2,"17:00:00"
609,2025/08/14,10,2,2,"08:30:00"
610,2025/08/14,10,2,2,"09:00:00"
611,2025/08/14,10,2,2,"09:30:00"
612,2025/08/14,10,2,2,"10:00:00"
613,2025/08/14,10,2,2,"10:30:00"
614,2025/08/14,10,2,2,"11:00:00"
615,2025/08/14,10,2,2,"11:30:00"
616,2025/08/14,10,2,2,"13:00:00"
617,2025/08/14,10,2,2,"13:30:00"
618,2025/08/14,10,2,2,"14:00:00"
619,2025/08/14,10,2,2,"14:30:00"
620,2025/08/14,10,2,2,"15:00:00"
621,2025/08/14,10,2,2,"15:30:00"
622,2025/08/14,10,2,2,"16:00:00"
623,2025/08/14,10,2,2,"16:30:00"
624,2025/08/14,10,2,2,"17:00:00"
625,2025/08/15,10,2,2,"08:30:00"
626,2025/08/15,10,2,2,"09:00:00"
627,2025/08/15,10,2,2,"09:30:00"
628,2025/08/15,10,2,2,"10:00:00"
629,2025/08/15,10,2,2,"10:30:00"
630,2025/08/15,10,2,2,"11:00:00"
631,2025/08/15,10,2,2,"11:30:00"
632,2025/08/15,10,2,2,"13:00:00"
633,2025/08/15,10,2,2,"13:30:00"
634,2025/08/15,10,2,2,"14:00:00"
635,2025/08/15,10,2,2,"14:30:00"
636,2025/08/15,10,2,2,"15:00:00"
637,2025/08/15,10,2,2,"15:30:00"
638,2025/08/15,10,2,2,"16:00:00"
639,2025/08/15,10,2,2,"16:30:00"
640,2025/08/15,10,2,2,"17:00:00"
641,2025/08/11,14,2,2,"08:30:00"
642,2025/08/11,14,2,2,"09:00:00"
643,2025/08/11,14,2,2,"09:30:00"
644,2025/08/11,14,2,2,"10:00:00"
645,2025/08/11,14,2,2,"10:30:00"
646,2025/08/11,14,2,2,"11:00:00"
647,2025/08/11,14,2,2,"11:30:00"
648,2025/08/11,14,2,2,"13:00:00"
649,2025/08/11,14,2,2,"13:30:00"
650,2025/08/11,14,2,2,"14:00:00"
651,2025/08/11,14,2,2,"14:30:00"
652,2025/08/11,14,2,2,"15:00:00"
653,2025/08/11,14,2,2,"15:30:00"
654,2025/08/11,14,2,2,"16:00:00"
655,2025/08/11,14,2,2,"16:30:00"
656,2025/08/11,14,2,2,"17:00:00"
657,2025/08/12,14,2,2,"08:30:00"
658,2025/08/12,14,2,2,"09:00:00"
659,2025/08/12,14,2,2,"09:30:00"
660,2025/08/12,14,2,2,"10:00:00"
661,2025/08/12,14,2,2,"10:30:00"
662,2025/08/12,14,2,2,"11:00:00"
663,2025/08/12,14,2,2,"11:30:00"
664,2025/08/12,14,2,2,"13:00:00"
665,2025/08/12,14,2,2,"13:30:00"
666,2025/08/12,14,2,2,"14:00:00"
667,2025/08/12,14,2,2,"14:30:00"
668,2025/08/12,14,2,2,"15:00:00"
669,2025/08/12,14,2,2,"15:30:00"
670,2025/08/12,14,2,2,"16:00:00"
671,2025/08/12,14,2,2,"16:30:00"
672,2025/08/12,14,2,2,"17:00:00"
673,2025/08/13,14,2,2,"08:30:00"
674,2025/08/13,14,2,2,"09:00:00"
675,2025/08/13,14,2,2,"09:30:00"
676,2025/08/13,14,2,2,"10:00:00"
677,2025/08/13,14,2,2,"10:30:00"
678,2025/08/13,14,2,2,"11:00:00"
679,2025/08/13,14,2,2,"11:30:00"
680,2025/08/13,14,2,2,"13:00:00"
681,2025/08/13,14,2,2,"13:30:00"
682,2025/08/13,14,2,2,"14:00:00"
683,2025/08/13,14,2,2,"14:30:00"
684,2025/08/13,14,2,2,"15:00:00"
685,2025/08/13,14,2,2,"15:30:00"
686,2025/08/13,14,2,2,"16:00:00"
687,2025/08/13,14,2,2,"16:30:00"
688,2025/08/13,14,2,2,"17:00:00"
689,2025/08/14,14,2,2,"08:30:00"
690,2025/08/14,14,2,2,"09:00:00"
691,2025/08/14,14,2,2,"09:30:00"
692,2025/08/14,14,2,2,"10:00:00"
693,2025/08/14,14,2,2,"10:30:00"
694,2025/08/14,14,2,2,"11:00:00"
695,2025/08/14,14,2,2,"11:30:00"
696,2025/08/14,14,2,2,"13:00:00"
697,2025/08/14,14,2,2,"13:30:00"
698,2025/08/14,14,2,2,"14:00:00"
699,2025/08/14,14,2,2,"14:30:00"
700,2025/08/14,14,2,2,"15:00:00"
701,2025/08/14,14,2,2,"15:30:00"
702,2025/08/14,14,2,2,"16:00:00"
703,2025/08/14,14,2,2,"16:30:00"
704,2025/08/14,14,2,2,"17:00:00"
705,2025/08/15,14,2,2,"08:30:00"
706,2025/08/15,14,2,2,"09:00:00"
707,2025/08/15,14,2,2,"09:30:00"
708,2025/08/15,14,2,2,"10:00:00"
709,2025/08/15,14,2,2,"10:30:00"
710,2025/08/15,14,2,2,"11:00:00"
711,2025/08/15,14,2,2,"11:30:00"
712,2025/08/15,14,2,2,"13:00:00"
713,2025/08/15,14,2,2,"13:30:00"
714,2025/08/15,14,2,2,"14:00:00"
715,2025/08/15,14,2,2,"14:30:00"
716,2025/08/15,14,2,2,"15:00:00"
717,2025/08/15,14,2,2,"15:30:00"
718,2025/08/15,14,2,2,"16:00:00"
719,2025/08/15,14,2,2,"16:30:00"
720,2025/08/15,14,2,2,"17:00:00"
721,2025/08/12,19,3,2,"08:30:00"
722,2025/08/12,19,3,2,"09:00:00"
723,2025/08/12,19,3,2,"09:30:00"
724,2025/08/12,19,3,2,"10:00:00"
725,2025/08/12,19,3,2,"10:30:00"
726,2025/08/12,19,3,2,"11:00:00"
727,2025/08/12,19,3,2,"11:30:00"
728,2025/08/12,19,3,2,"13:00:00"
729,2025/08/12,19,3,2,"13:30:00"
730,2025/08/12,19,3,2,"14:00:00"
731,2025/08/12,19,3,2,"14:30:00"
732,2025/08/12,19,3,2,"15:00:00"
733,2025/08/12,19,3,2,"15:30:00"
734,2025/08/12,19,3,2,"16:00:00"
735,2025/08/12,19,3,2,"16:30:00"
736,2025/08/12,19,3,2,"17:00:00"
737,2025/08/13,19,3,2,"08:30:00"
738,2025/08/13,19,3,2,"09:00:00"
739,2025/08/13,19,3,2,"09:30:00"
740,2025/08/13,19,3,2,"10:00:00"
741,2025/08/13,19,3,2,"10:30:00"
742,2025/08/13,19,3,2,"11:00:00"
743,2025/08/13,19,3,2,"11:30:00"
744,2025/08/13,19,3,2,"13:00:00"
745,2025/08/13,19,3,2,"13:30:00"
746,2025/08/13,19,3,2,"14:00:00"
747,2025/08/13,19,3,2,"14:30:00"
748,2025/08/13,19,3,2,"15:00:00"
749,2025/08/13,19,3,2,"15:30:00"
750,2025/08/13,19,3,2,"16:00:00"
751,2025/08/13,19,3,2,"16:30:00"
752,2025/08/13,19,3,2,"17:00:00"
753,2025/08/14,19,3,2,"08:30:00"
754,2025/08/14,19,3,2,"09:00:00"
755,2025/08/14,19,3,2,"09:30:00"
756,2025/08/14,19,3,2,"10:00:00"
757,2025/08/14,19,3,2,"10:30:00"
758,2025/08/14,19,3,2,"11:00:00"
759,2025/08/14,19,3,2,"11:30:00"
760,2025/08/14,19,3,2,"13:00:00"
761,2025/08/14,19,3,2,"13:30:00"
762,2025/08/14,19,3,2,"14:00:00"
763,2025/08/14,19,3,2,"14:30:00"
764,2025/08/14,19,3,2,"15:00:00"
765,2025/08/14,19,3,2,"15:30:00"
766,2025/08/14,19,3,2,"16:00:00"
767,2025/08/14,19,3,2,"16:30:00"
768,2025/08/14,19,3,2,"17:00:00"
769,2025/08/15,19,3,2,"08:30:00"
770,2025/08/15,19,3,2,"09:00:00"
771,2025/08/15,19,3,2,"09:30:00"
772,2025/08/15,19,3,2,"10:00:00"
773,2025/08/15,19,3,2,"10:30:00"
774,2025/08/15,19,3,2,"11:00:00"
775,2025/08/15,19,3,2,"11:30:00"
776,2025/08/15,19,3,2,"13:00:00"
777,2025/08/15,19,3,2,"13:30:00"
778,2025/08/15,19,3,2,"14:00:00"
779,2025/08/15,19,3,2,"14:30:00"
780,2025/08/15,19,3,2,"15:00:00"
781,2025/08/15,19,3,2,"15:30:00"
782,2025/08/15,19,3,2,"16:00:00"
783,2025/08/15,19,3,2,"16:30:00"
784,2025/08/15,19,3,2,"17:00:00"
785,2025/08/18,19,3,2,"08:30:00"
786,2025/08/18,19,3,2,"09:00:00"
787,2025/08/18,19,3,2,"09:30:00"
788,2025/08/18,19,3,2,"10:00:00"
789,2025/08/18,19,3,2,"10:30:00"
790,2025/08/18,19,3,2,"11:00:00"
791,2025/08/18,19,3,2,"11:30:00"
792,2025/08/18,19,3,2,"13:00:00"
793,2025/08/18,19,3,2,"13:30:00"
794,2025/08/18,19,3,2,"14:00:00"
795,2025/08/18,19,3,2,"14:30:00"
796,2025/08/18,19,3,2,"15:00:00"
797,2025/08/18,19,3,2,"15:30:00"
798,2025/08/18,19,3,2,"16:00:00"
799,2025/08/18,19,3,2,"16:30:00"
800,2025/08/18,19,3,2,"17:00:00"
801,2025/09/08,19,3,2,"08:30:00"
802,2025/09/08,19,3,2,"09:00:00"
803,2025/09/08,19,3,2,"09:30:00"
804,2025/09/08,19,3,2,"10:00:00"
805,2025/09/08,19,3,2,"10:30:00"
806,2025/09/08,19,3,2,"11:00:00"
807,2025/09/08,19,3,2,"11:30:00"
808,2025/09/08,19,3,2,"13:00:00"
809,2025/09/08,19,3,2,"13:30:00"
810,2025/09/08,19,3,2,"14:00:00"
811,2025/09/08,19,3,2,"14:30:00"
812,2025/09/08,19,3,2,"15:00:00"
813,2025/09/08,19,3,2,"15:30:00"
814,2025/09/08,19,3,2,"16:00:00"
815,2025/09/08,19,3,2,"16:30:00"
816,2025/09/08,19,3,2,"17:00:00"
817,2025/09/09,19,3,2,"08:30:00"
818,2025/09/09,19,3,2,"09:00:00"
819,2025/09/09,19,3,2,"09:30:00"
820,2025/09/09,19,3,2,"10:00:00"
821,2025/09/09,19,3,2,"10:30:00"
822,2025/09/09,19,3,2,"11:00:00"
823,2025/09/09,19,3,2,"11:30:00"
824,2025/09/09,19,3,2,"13:00:00"
825,2025/09/09,19,3,2,"13:30:00"
826,2025/09/09,19,3,2,"14:00:00"
827,2025/09/09,19,3,2,"14:30:00"
828,2025/09/09,19,3,2,"15:00:00"
829,2025/09/09,19,3,2,"15:30:00"
830,2025/09/09,19,3,2,"16:00:00"
831,2025/09/09,19,3,2,"16:30:00"
832,2025/09/09,19,3,2,"17:00:00"
833,2025/09/10,19,3,2,"08:30:00"
834,2025/09/10,19,3,2,"09:00:00"
835,2025/09/10,19,3,2,"09:30:00"
836,2025/09/10,19,3,2,"10:00:00"
837,2025/09/10,19,3,2,"10:30:00"
838,2025/09/10,19,3,2,"11:00:00"
839,2025/09/10,19,3,2,"11:30:00"
840,2025/09/10,19,3,2,"13:00:00"
841,2025/09/10,19,3,2,"13:30:00"
842,2025/09/10,19,3,2,"14:00:00"
843,2025/09/10,19,3,2,"14:30:00"
844,2025/09/10,19,3,2,"15:00:00"
845,2025/09/10,19,3,2,"15:30:00"
846,2025/09/10,19,3,2,"16:00:00"
847,2025/09/10,19,3,2,"16:30:00"
848,2025/09/10,19,3,2,"17:00:00"
849,2025/09/11,19,3,2,"08:30:00"
850,2025/09/11,19,3,2,"09:00:00"
851,2025/09/11,19,3,2,"09:30:00"
852,2025/09/11,19,3,2,"10:00:00"
853,2025/09/11,19,3,2,"10:30:00"
854,2025/09/11,19,3,2,"11:00:00"
855,2025/09/11,19,3,2,"11:30:00"
856,2025/09/11,19,3,2,"13:00:00"
857,2025/09/11,19,3,2,"13:30:00"
858,2025/09/11,19,3,2,"14:00:00"
859,2025/09/11,19,3,2,"14:30:00"
860,2025/09/11,19,3,2,"15:00:00"
861,2025/09/11,19,3,2,"15:30:00"
862,2025/09/11,19,3,2,"16:00:00"
863,2025/09/11,19,3,2,"16:30:00"
864,2025/09/11,19,3,2,"17:00:00"
865,2025/09/12,19,3,2,"08:30:00"
866,2025/09/12,19,3,2,"09:00:00"
867,2025/09/12,19,3,2,"09:30:00"
868,2025/09/12,19,3,2,"10:00:00"
869,2025/09/12,19,3,2,"10:30:00"
870,2025/09/12,19,3,2,"11:00:00"
871,2025/09/12,19,3,2,"11:30:00"
872,2025/09/12,19,3,2,"13:00:00"
873,2025/09/12,19,3,2,"13:30:00"
874,2025/09/12,19,3,2,"14:00:00"
875,2025/09/12,19,3,2,"14:30:00"
876,2025/09/12,19,3,2,"15:00:00"
877,2025/09/12,19,3,2,"15:30:00"
878,2025/09/12,19,3,2,"16:00:00"
879,2025/09/12,19,3,2,"16:30:00"
880,2025/09/12,19,3,2,"17:00:00"
881,2025/08/12,18,3,2,"08:30:00"
882,2025/08/12,18,3,2,"09:00:00"
883,2025/08/12,18,3,2,"09:30:00"
884,2025/08/12,18,3,2,"10:00:00"
885,2025/08/12,18,3,2,"10:30:00"
886,2025/08/12,18,3,2,"11:00:00"
887,2025/08/12,18,3,2,"11:30:00"
888,2025/08/12,18,3,2,"13:00:00"
889,2025/08/12,18,3,2,"13:30:00"
890,2025/08/12,18,3,2,"14:00:00"
891,2025/08/12,18,3,2,"14:30:00"
892,2025/08/12,18,3,2,"15:00:00"
893,2025/08/12,18,3,2,"15:30:00"
894,2025/08/12,18,3,2,"16:00:00"
895,2025/08/12,18,3,2,"16:30:00"
896,2025/08/12,18,3,2,"17:00:00"
897,2025/08/13,18,3,2,"08:30:00"
898,2025/08/13,18,3,2,"09:00:00"
899,2025/08/13,18,3,2,"09:30:00"
900,2025/08/13,18,3,2,"10:00:00"
901,2025/08/13,18,3,2,"10:30:00"
902,2025/08/13,18,3,2,"11:00:00"
903,2025/08/13,18,3,2,"11:30:00"
904,2025/08/13,18,3,2,"13:00:00"
905,2025/08/13,18,3,2,"13:30:00"
906,2025/08/13,18,3,2,"14:00:00"
907,2025/08/13,18,3,2,"14:30:00"
908,2025/08/13,18,3,2,"15:00:00"
909,2025/08/13,18,3,2,"15:30:00"
910,2025/08/13,18,3,2,"16:00:00"
911,2025/08/13,18,3,2,"16:30:00"
912,2025/08/13,18,3,2,"17:00:00"
913,2025/08/14,18,3,2,"08:30:00"
914,2025/08/14,18,3,2,"09:00:00"
915,2025/08/14,18,3,2,"09:30:00"
916,2025/08/14,18,3,2,"10:00:00"
917,2025/08/14,18,3,2,"10:30:00"
918,2025/08/14,18,3,2,"11:00:00"
919,2025/08/14,18,3,2,"11:30:00"
920,2025/08/14,18,3,2,"13:00:00"
921,2025/08/14,18,3,2,"13:30:00"
922,2025/08/14,18,3,2,"14:00:00"
923,2025/08/14,18,3,2,"14:30:00"
924,2025/08/14,18,3,2,"15:00:00"
925,2025/08/14,18,3,2,"15:30:00"
926,2025/08/14,18,3,2,"16:00:00"
927,2025/08/14,18,3,2,"16:30:00"
928,2025/08/14,18,3,2,"17:00:00"
929,2025/08/15,18,3,2,"08:30:00"
930,2025/08/15,18,3,2,"09:00:00"
931,2025/08/15,18,3,2,"09:30:00"
932,2025/08/15,18,3,2,"10:00:00"
933,2025/08/15,18,3,2,"10:30:00"
934,2025/08/15,18,3,2,"11:00:00"
935,2025/08/15,18,3,2,"11:30:00"
936,2025/08/15,18,3,2,"13:00:00"
937,2025/08/15,18,3,2,"13:30:00"
938,2025/08/15,18,3,2,"14:00:00"
939,2025/08/15,18,3,2,"14:30:00"
940,2025/08/15,18,3,2,"15:00:00"
941,2025/08/15,18,3,2,"15:30:00"
942,2025/08/15,18,3,2,"16:00:00"
943,2025/08/15,18,3,2,"16:30:00"
944,2025/08/15,18,3,2,"17:00:00"
945,2025/08/18,18,3,2,"08:30:00"
946,2025/08/18,18,3,2,"09:00:00"
947,2025/08/18,18,3,2,"09:30:00"
948,2025/08/18,18,3,2,"10:00:00"
949,2025/08/18,18,3,2,"10:30:00"
950,2025/08/18,18,3,2,"11:00:00"
951,2025/08/18,18,3,2,"11:30:00"
952,2025/08/18,18,3,2,"13:00:00"
953,2025/08/18,18,3,2,"13:30:00"
954,2025/08/18,18,3,2,"14:00:00"
955,2025/08/18,18,3,2,"14:30:00"
956,2025/08/18,18,3,2,"15:00:00"
957,2025/08/18,18,3,2,"15:30:00"
958,2025/08/18,18,3,2,"16:00:00"
959,2025/08/18,18,3,2,"16:30:00"
960,2025/08/18,18,3,2,"17:00:00"
961,2025/09/08,18,3,2,"08:30:00"
962,2025/09/08,18,3,2,"09:00:00"
963,2025/09/08,18,3,2,"09:30:00"
964,2025/09/08,18,3,2,"10:00:00"
965,2025/09/08,18,3,2,"10:30:00"
966,2025/09/08,18,3,2,"11:00:00"
967,2025/09/08,18,3,2,"11:30:00"
968,2025/09/08,18,3,2,"13:00:00"
969,2025/09/08,18,3,2,"13:30:00"
970,2025/09/08,18,3,2,"14:00:00"
971,2025/09/08,18,3,2,"14:30:00"
972,2025/09/08,18,3,2,"15:00:00"
973,2025/09/08,18,3,2,"15:30:00"
974,2025/09/08,18,3,2,"16:00:00"
975,2025/09/08,18,3,2,"16:30:00"
976,2025/09/08,18,3,2,"17:00:00"
977,2025/09/09,18,3,2,"08:30:00"
978,2025/09/09,18,3,2,"09:00:00"
979,2025/09/09,18,3,2,"09:30:00"
980,2025/09/09,18,3,2,"10:00:00"
981,2025/09/09,18,3,2,"10:30:00"
982,2025/09/09,18,3,2,"11:00:00"
983,2025/09/09,18,3,2,"11:30:00"
984,2025/09/09,18,3,2,"13:00:00"
985,2025/09/09,18,3,2,"13:30:00"
986,2025/09/09,18,3,2,"14:00:00"
987,2025/09/09,18,3,2,"14:30:00"
988,2025/09/09,18,3,2,"15:00:00"
989,2025/09/09,18,3,2,"15:30:00"
990,2025/09/09,18,3,2,"16:00:00"
991,2025/09/09,18,3,2,"16:30:00"
992,2025/09/09,18,3,2,"17:00:00"
993,2025/09/10,18,3,2,"08:30:00"
994,2025/09/10,18,3,2,"09:00:00"
995,2025/09/10,18,3,2,"09:30:00"
996,2025/09/10,18,3,2,"10:00:00"
997,2025/09/10,18,3,2,"10:30:00"
998,2025/09/10,18,3,2,"11:00:00"
999,2025/09/10,18,3,2,"11:30:00"
1000,2025/09/10,18,3,2,"13:00:00"
1001,2025/09/10,18,3,2,"13:30:00"
1002,2025/09/10,18,3,2,"14:00:00"
1003,2025/09/10,18,3,2,"14:30:00"
1004,2025/09/10,18,3,2,"15:00:00"
1005,2025/09/10,18,3,2,"15:30:00"
1006,2025/09/10,18,3,2,"16:00:00"
1007,2025/09/10,18,3,2,"16:30:00"
1008,2025/09/10,18,3,2,"17:00:00"
1009,2025/09/11,18,3,2,"08:30:00"
1010,2025/09/11,18,3,2,"09:00:00"
1011,2025/09/11,18,3,2,"09:30:00"
1012,2025/09/11,18,3,2,"10:00:00"
1013,2025/09/11,18,3,2,"10:30:00"
1014,2025/09/11,18,3,2,"11:00:00"
1015,2025/09/11,18,3,2,"11:30:00"
1016,2025/09/11,18,3,2,"13:00:00"
1017,2025/09/11,18,3,2,"13:30:00"
1018,2025/09/11,18,3,2,"14:00:00"
1019,2025/09/11,18,3,2,"14:30:00"
1020,2025/09/11,18,3,2,"15:00:00"
1021,2025/09/11,18,3,2,"15:30:00"
1022,2025/09/11,18,3,2,"16:00:00"
1023,2025/09/11,18,3,2,"16:30:00"
1024,2025/09/11,18,3,2,"17:00:00"
1025,2025/09/12,18,3,2,"08:30:00"
1026,2025/09/12,18,3,2,"09:00:00"
1027,2025/09/12,18,3,2,"09:30:00"
1028,2025/09/12,18,3,2,"10:00:00"
1029,2025/09/12,18,3,2,"10:30:00"
1030,2025/09/12,18,3,2,"11:00:00"
1031,2025/09/12,18,3,2,"11:30:00"
1032,2025/09/12,18,3,2,"13:00:00"
1033,2025/09/12,18,3,2,"13:30:00"
1034,2025/09/12,18,3,2,"14:00:00"
1035,2025/09/12,18,3,2,"14:30:00"
1036,2025/09/12,18,3,2,"15:00:00"
1037,2025/09/12,18,3,2,"15:30:00"
1038,2025/09/12,18,3,2,"16:00:00"
1039,2025/09/12,18,3,2,"16:30:00"
1040,2025/09/12,18,3,2,"17:00:00"
1041,2025/08/12,17,3,2,"08:30:00"
1042,2025/08/12,17,3,2,"09:00:00"
1043,2025/08/12,17,3,2,"09:30:00"
1044,2025/08/12,17,3,2,"10:00:00"
1045,2025/08/12,17,3,2,"10:30:00"
1046,2025/08/12,17,3,2,"11:00:00"
1047,2025/08/12,17,3,2,"11:30:00"
1048,2025/08/12,17,3,2,"13:00:00"
1049,2025/08/12,17,3,2,"13:30:00"
1050,2025/08/12,17,3,2,"14:00:00"
1051,2025/08/12,17,3,2,"14:30:00"
1052,2025/08/12,17,3,2,"15:00:00"
1053,2025/08/12,17,3,2,"15:30:00"
1054,2025/08/12,17,3,2,"16:00:00"
1055,2025/08/12,17,3,2,"16:30:00"
1056,2025/08/12,17,3,2,"17:00:00"
1057,2025/08/13,17,3,2,"08:30:00"
1058,2025/08/13,17,3,2,"09:00:00"
1059,2025/08/13,17,3,2,"09:30:00"
1060,2025/08/13,17,3,2,"10:00:00"
1061,2025/08/13,17,3,2,"10:30:00"
1062,2025/08/13,17,3,2,"11:00:00"
1063,2025/08/13,17,3,2,"11:30:00"
1064,2025/08/13,17,3,2,"13:00:00"
1065,2025/08/13,17,3,2,"13:30:00"
1066,2025/08/13,17,3,2,"14:00:00"
1067,2025/08/13,17,3,2,"14:30:00"
1068,2025/08/13,17,3,2,"15:00:00"
1069,2025/08/13,17,3,2,"15:30:00"
1070,2025/08/13,17,3,2,"16:00:00"
1071,2025/08/13,17,3,2,"16:30:00"
1072,2025/08/13,17,3,2,"17:00:00"
1073,2025/08/14,17,3,2,"08:30:00"
1074,2025/08/14,17,3,2,"09:00:00"
1075,2025/08/14,17,3,2,"09:30:00"
1076,2025/08/14,17,3,2,"10:00:00"
1077,2025/08/14,17,3,2,"10:30:00"
1078,2025/08/14,17,3,2,"11:00:00"
1079,2025/08/14,17,3,2,"11:30:00"
1080,2025/08/14,17,3,2,"13:00:00"
1081,2025/08/14,17,3,2,"13:30:00"
1082,2025/08/14,17,3,2,"14:00:00"
1083,2025/08/14,17,3,2,"14:30:00"
1084,2025/08/14,17,3,2,"15:00:00"
1085,2025/08/14,17,3,2,"15:30:00"
1086,2025/08/14,17,3,2,"16:00:00"
1087,2025/08/14,17,3,2,"16:30:00"
1088,2025/08/14,17,3,2,"17:00:00"
1089,2025/08/15,17,3,2,"08:30:00"
1090,2025/08/15,17,3,2,"09:00:00"
1091,2025/08/15,17,3,2,"09:30:00"
1092,2025/08/15,17,3,2,"10:00:00"
1093,2025/08/15,17,3,2,"10:30:00"
1094,2025/08/15,17,3,2,"11:00:00"
1095,2025/08/15,17,3,2,"11:30:00"
1096,2025/08/15,17,3,2,"13:00:00"
1097,2025/08/15,17,3,2,"13:30:00"
1098,2025/08/15,17,3,2,"14:00:00"
1099,2025/08/15,17,3,2,"14:30:00"
1100,2025/08/15,17,3,2,"15:00:00"
1101,2025/08/15,17,3,2,"15:30:00"
1102,2025/08/15,17,3,2,"16:00:00"
1103,2025/08/15,17,3,2,"16:30:00"
1104,2025/08/15,17,3,2,"17:00:00"
1105,2025/08/18,17,3,2,"08:30:00"
1106,2025/08/18,17,3,2,"09:00:00"
1107,2025/08/18,17,3,2,"09:30:00"
1108,2025/08/18,17,3,2,"10:00:00"
1109,2025/08/18,17,3,2,"10:30:00"
1110,2025/08/18,17,3,2,"11:00:00"
1111,2025/08/18,17,3,2,"11:30:00"
1112,2025/08/18,17,3,2,"13:00:00"
1113,2025/08/18,17,3,2,"13:30:00"
1114,2025/08/18,17,3,2,"14:00:00"
1115,2025/08/18,17,3,2,"14:30:00"
1116,2025/08/18,17,3,2,"15:00:00"
1117,2025/08/18,17,3,2,"15:30:00"
1118,2025/08/18,17,3,2,"16:00:00"
1119,2025/08/18,17,3,2,"16:30:00"
1120,2025/08/18,17,3,2,"17:00:00"
1121,2025/09/08,17,3,2,"08:30:00"
1122,2025/09/08,17,3,2,"09:00:00"
1123,2025/09/08,17,3,2,"09:30:00"
1124,2025/09/08,17,3,2,"10:00:00"
1125,2025/09/08,17,3,2,"10:30:00"
1126,2025/09/08,17,3,2,"11:00:00"
1127,2025/09/08,17,3,2,"11:30:00"
1128,2025/09/08,17,3,2,"13:00:00"
1129,2025/09/08,17,3,2,"13:30:00"
1130,2025/09/08,17,3,2,"14:00:00"
1131,2025/09/08,17,3,2,"14:30:00"
1132,2025/09/08,17,3,2,"15:00:00"
1133,2025/09/08,17,3,2,"15:30:00"
1134,2025/09/08,17,3,2,"16:00:00"
1135,2025/09/08,17,3,2,"16:30:00"
1136,2025/09/08,17,3,2,"17:00:00"
1137,2025/09/09,17,3,2,"08:30:00"
1138,2025/09/09,17,3,2,"09:00:00"
1139,2025/09/09,17,3,2,"09:30:00"
1140,2025/09/09,17,3,2,"10:00:00"
1141,2025/09/09,17,3,2,"10:30:00"
1142,2025/09/09,17,3,2,"11:00:00"
1143,2025/09/09,17,3,2,"11:30:00"
1144,2025/09/09,17,3,2,"13:00:00"
1145,2025/09/09,17,3,2,"13:30:00"
1146,2025/09/09,17,3,2,"14:00:00"
1147,2025/09/09,17,3,2,"14:30:00"
1148,2025/09/09,17,3,2,"15:00:00"
1149,2025/09/09,17,3,2,"15:30:00"
1150,2025/09/09,17,3,2,"16:00:00"
1151,2025/09/09,17,3,2,"16:30:00"
1152,2025/09/09,17,3,2,"17:00:00"
1153,2025/09/10,17,3,2,"08:30:00"
1154,2025/09/10,17,3,2,"09:00:00"
1155,2025/09/10,17,3,2,"09:30:00"
1156,2025/09/10,17,3,2,"10:00:00"
1157,2025/09/10,17,3,2,"10:30:00"
1158,2025/09/10,17,3,2,"11:00:00"
1159,2025/09/10,17,3,2,"11:30:00"
1160,2025/09/10,17,3,2,"13:00:00"
1161,2025/09/10,17,3,2,"13:30:00"
1162,2025/09/10,17,3,2,"14:00:00"
1163,2025/09/10,17,3,2,"14:30:00"
1164,2025/09/10,17,3,2,"15:00:00"
1165,2025/09/10,17,3,2,"15:30:00"
1166,2025/09/10,17,3,2,"16:00:00"
1167,2025/09/10,17,3,2,"16:30:00"
1168,2025/09/10,17,3,2,"17:00:00"
1169,2025/09/11,17,3,2,"08:30:00"
1170,2025/09/11,17,3,2,"09:00:00"
1171,2025/09/11,17,3,2,"09:30:00"
1172,2025/09/11,17,3,2,"10:00:00"
1173,2025/09/11,17,3,2,"10:30:00"
1174,2025/09/11,17,3,2,"11:00:00"
1175,2025/09/11,17,3,2,"11:30:00"
1176,2025/09/11,17,3,2,"13:00:00"
1177,2025/09/11,17,3,2,"13:30:00"
1178,2025/09/11,17,3,2,"14:00:00"
1179,2025/09/11,17,3,2,"14:30:00"
1180,2025/09/11,17,3,2,"15:00:00"
1181,2025/09/11,17,3,2,"15:30:00"
1182,2025/09/11,17,3,2,"16:00:00"
1183,2025/09/11,17,3,2,"16:30:00"
1184,2025/09/11,17,3,2,"17:00:00"
1185,2025/09/12,17,3,2,"08:30:00"
1186,2025/09/12,17,3,2,"09:00:00"
1187,2025/09/12,17,3,2,"09:30:00"
1188,2025/09/12,17,3,2,"10:00:00"
1189,2025/09/12,17,3,2,"10:30:00"
1190,2025/09/12,17,3,2,"11:00:00"
1191,2025/09/12,17,3,2,"11:30:00"
1192,2025/09/12,17,3,2,"13:00:00"
1193,2025/09/12,17,3,2,"13:30:00"
1194,2025/09/12,17,3,2,"14:00:00"
1195,2025/09/12,17,3,2,"14:30:00"
1196,2025/09/12,17,3,2,"15:00:00"
1197,2025/09/12,17,3,2,"15:30:00"
1198,2025/09/12,17,3,2,"16:00:00"
1199,2025/09/12,17,3,2,"16:30:00"
1200,2025/09/12,17,3,2,"17:00:00"
1201,2025/08/12,16,3,2,"08:30:00"
1202,2025/08/12,16,3,2,"09:00:00"
1203,2025/08/12,16,3,2,"09:30:00"
1204,2025/08/12,16,3,2,"10:00:00"
